자전거번호,등록일시,등록일시2,고장구분,총이용시간,총이용거리
SPB-31600,2021-08-06,2021-08-30,체인,2468.0,327261.18
SPB-31600,2021-08-06,2021-10-31,안장,11224.0,1314818.66
SPB-31600,2021-08-06,2021-08-30,페달,2468.0,327261.18
SPB-39026,2021-08-06,2021-09-11,안장,3524.0,478529.72
SPB-41651,2021-08-06,2021-10-14,안장,450.0,42093.23999999999
SPB-54249,2021-08-06,2021-08-09,기타 ,293.0,9550.0
SPB-55559,2021-08-06,2021-08-10,페달,641.0,52880.0
SPB-42507,2021-08-06,2021-12-02,기타 ,5040.0,532264.99
SPB-50619,2021-08-06,2021-08-19,기타 ,3237.0,443050.81000000006
SPB-32065,2021-08-06,2021-08-20,타이어 ,256.0,9969.73
SPB-47257,2021-08-06,2021-08-10,기타 ,191.0,200.0
SPB-30361,2021-08-06,2021-08-14,기타 ,1689.0,226272.56
SPB-41497,2021-08-06,2021-09-08,기타 ,270.0,27249.46
SPB-30282,2021-08-06,2021-08-29,안장,2647.0,338465.8199999999
SPB-43606,2021-08-06,2021-09-25,기타 ,3825.0,404502.87
SPB-36336,2021-08-06,2021-08-10,기타 ,484.0,93583.96000000002
SPB-36336,2021-08-06,2021-08-10,기타 ,484.0,93583.96000000002
SPB-34109,2021-08-06,2021-09-06,타이어 ,6387.0,784087.54
SPB-53853,2021-08-06,2021-09-12,기타 ,7997.0,920710.86
SPB-42464,2021-08-06,2021-09-20,타이어 ,5235.0,546636.4600000001
SPB-47989,2021-08-06,2021-08-07,안장,142.0,10060.0
SPB-32357,2021-08-06,2021-08-09,페달,114.0,14637.94
SPB-35137,2021-08-06,2021-10-05,타이어 ,6810.0,851214.4099999999
SPB-35137,2021-08-06,2021-10-05,타이어 ,6810.0,851214.4099999999
SPB-51005,2021-08-06,2021-09-13,기타 ,6027.0,799390.0
SPB-43036,2021-08-06,2021-09-12,체인,2748.0,307949.92
SPB-52016,2021-08-06,2021-08-12,페달,754.0,92476.46
SPB-31324,2021-08-06,2021-08-30,기타 ,768.0,52871.77
SPB-31324,2021-08-06,2021-08-30,기타 ,768.0,52871.77
SPB-44898,2021-08-06,2021-08-10,안장,144.0,13381.430000000002
SPB-52698,2021-08-06,2021-09-10,페달,5047.0,601979.17
SPB-38526,2021-08-06,2021-09-02,기타 ,2041.0,290634.15
SPB-35609,2021-08-06,2021-10-20,체인,4764.0,518899.33
SPB-34681,2021-08-06,2021-09-01,타이어 ,3259.0,372799.34000000014
SPB-34681,2021-08-06,2021-09-01,타이어 ,3259.0,372799.34000000014
SPB-48934,2021-08-06,2021-08-07,안장,7.0,900.0
SPB-48934,2021-08-06,2021-08-07,안장,7.0,900.0
SPB-41045,2021-08-06,2021-09-01,기타 ,2022.0,150398.50999999998
SPB-46540,2021-08-06,2021-08-07,체인,205.0,37810.0
SPB-50590,2021-08-06,2021-08-20,기타 ,3176.0,377823.7
SPB-30859,2021-08-06,2021-11-25,기타 ,11130.0,1367606.04
SPB-30859,2021-08-06,2021-11-25,기타 ,11130.0,1367606.04
SPB-43504,2021-08-06,2021-10-04,기타 ,572.0,62744.13999999999
SPB-48163,2021-08-06,2021-12-05,기타 ,2574.0,257370.0
SPB-39074,2021-08-06,2021-09-24,타이어 ,1656.0,141376.26
SPB-48044,2021-08-06,2021-08-07,안장,15.0,1960.0
SPB-53479,2021-08-06,2021-10-08,타이어 ,10054.0,1199342.62
SPB-53479,2021-08-06,2021-10-08,타이어 ,10054.0,1199342.62
SPB-34219,2021-08-06,2021-08-19,안장,1247.0,146144.73999999996
SPB-41550,2021-08-06,2021-10-05,안장,2206.0,222506.56000000003
SPB-55520,2021-08-06,2021-11-12,기타 ,17003.0,1337710.0
SPB-55520,2021-08-06,2021-11-12,기타 ,17003.0,1337710.0
SPB-38097,2021-08-06,2021-11-22,타이어 ,57.0,5125.35
SPB-38097,2021-08-06,2021-11-22,타이어 ,57.0,5125.35
SPB-31722,2021-08-06,2021-10-12,타이어 ,8228.0,1023490.26
SPB-31722,2021-08-06,2021-10-12,타이어 ,8228.0,1023490.26
SPB-34026,2021-08-06,2021-09-09,안장,73.0,4978.75
SPB-40440,2021-08-06,2021-08-19,기타 ,1509.0,181285.86
SPB-41062,2021-08-06,2021-12-06,타이어 ,1708.0,170549.92
SPB-41062,2021-08-06,2021-12-06,타이어 ,1708.0,170549.92
SPB-46005,2021-08-06,2021-10-20,타이어 ,5439.0,648040.0
SPB-51556,2021-08-06,2021-12-14,안장,1503.0,170330.0
SPB-53669,2021-08-06,2021-08-23,타이어 ,3440.0,453003.02
SPB-32896,2021-08-06,2021-12-23,안장,6181.0,656411.99
SPB-46564,2021-08-06,2021-08-09,체인,451.0,48820.0
SPB-51664,2021-08-06,2021-12-09,체인,15536.0,1642670.0
SPB-45526,2021-08-06,2021-11-05,체인,139.0,11390.0
SPB-47095,2021-08-06,2021-11-29,타이어 ,10759.0,1154830.0
SPB-48746,2021-08-06,2021-08-19,안장,2445.0,322320.0
SPB-46586,2021-08-06,2021-09-12,체인,5359.0,675290.0
SPB-46586,2021-08-06,2021-09-12,체인,5359.0,675290.0
SPB-51133,2021-08-06,2021-08-15,타이어 ,1869.0,212400.06
SPB-43041,2021-08-06,2021-08-28,타이어 ,1595.0,215238.36000000004
SPB-32043,2021-08-06,2021-08-09,타이어 ,84.0,11919.65
SPB-43528,2021-08-06,2021-09-01,기타 ,555.0,55448.24
SPB-54740,2021-08-06,2021-08-10,타이어 ,671.0,62380.0
SPB-33014,2021-08-06,2021-08-11,체인,359.0,37920.9
SPB-38642,2021-08-06,2021-08-18,기타 ,942.0,88871.82999999999
SPB-38642,2021-08-06,2021-08-18,기타 ,942.0,88871.82999999999
SPB-37816,2021-08-06,2021-10-15,안장,7246.0,933724.6
SPB-34126,2021-08-06,2021-10-03,단말기,302.0,39052.08
SPB-34126,2021-08-06,2021-10-03,단말기,302.0,39052.08
SPB-30730,2021-08-06,2021-08-19,기타 ,1415.0,231006.4
SPB-41305,2021-08-06,2021-08-10,안장,70.0,5209.43
SPB-41305,2021-08-06,2021-08-07,기타 ,27.0,4620.98
SPB-34918,2021-08-06,2021-09-24,타이어 ,414.0,40106.61
SPB-34918,2021-08-06,2021-09-24,타이어 ,414.0,40106.61
SPB-48118,2021-08-06,2021-08-12,안장,1056.0,132700.0
SPB-31643,2021-08-06,2021-09-05,타이어 ,4696.0,567296.48
SPB-31643,2021-08-06,2021-09-05,타이어 ,4696.0,567296.48
SPB-30312,2021-08-06,2021-08-10,페달,238.0,24757.590000000004
SPB-31897,2021-08-06,2021-08-12,기타 ,713.0,80134.98999999999
SPB-32031,2021-08-06,2021-09-02,페달,891.0,90245.58
SPB-32031,2021-08-06,2021-10-03,기타 ,5899.0,454118.37
SPB-47375,2021-08-06,2021-08-13,안장,63.0,6030.0
SPB-55970,2021-08-06,2021-09-02,기타 ,4886.0,580040.0
SPB-32733,2021-08-06,2021-08-11,체인,581.0,54178.17
SPB-32733,2021-08-06,2021-08-11,체인,581.0,54178.17
SPB-42160,2021-08-06,2021-08-26,안장,656.0,86775.05
SPB-36395,2021-08-06,2021-11-11,타이어 ,3827.0,506059.63
SPB-39962,2021-08-06,2021-08-12,안장,256.0,31602.1
SPB-47647,2021-08-06,2021-10-10,안장,2877.0,347110.0
SPB-33513,2021-08-06,2021-09-05,타이어 ,2951.0,367350.13
SPB-33513,2021-08-06,2021-09-05,타이어 ,2951.0,367350.13
SPB-33513,2021-08-06,2021-09-12,체인,369.0,51786.98
SPB-33513,2021-08-06,2021-09-12,체인,369.0,51786.98
SPB-44471,2021-08-06,2021-08-08,타이어 ,237.0,30346.37
SPB-46454,2021-08-06,2021-11-12,안장,467.0,59150.0
SPB-46454,2021-08-06,2021-11-12,안장,467.0,59150.0
SPB-46454,2021-08-06,2021-11-14,기타 ,48.0,6570.0
SPB-46454,2021-08-06,2021-11-14,기타 ,48.0,6570.0
SPB-46598,2021-08-06,2021-08-08,체인,194.0,20670.0
SPB-46598,2021-08-06,2021-08-08,체인,194.0,20670.0
SPB-44576,2021-08-06,2021-08-10,안장,476.0,26874.77
SPB-44505,2021-08-06,2021-10-02,기타 ,7002.0,842330.51
SPB-44505,2021-08-06,2021-10-02,기타 ,7002.0,842330.51
SPB-48641,2021-08-06,2021-08-13,기타 ,1155.0,117570.0
SPB-52147,2021-08-06,2021-10-29,체인,16990.0,1952090.0
SPB-36913,2021-08-06,2021-09-20,타이어 ,548.0,43231.850000000006
SPB-38051,2021-08-06,2021-09-06,타이어 ,795.0,92774.4
SPB-34712,2021-08-06,2021-09-22,타이어 ,6306.0,766493.1799999999
SPB-36961,2021-08-06,2021-08-12,체인,425.0,47425.47
SPB-36961,2021-08-06,2021-08-12,체인,425.0,47425.47
SPB-40401,2021-08-06,2021-10-28,기타 ,674.0,69827.34
SPB-31198,2021-08-06,2021-10-15,타이어 ,7685.0,849892.8400000001
SPB-39202,2021-08-06,2021-08-30,안장,2528.0,342028.8500000001
SPB-30564,2021-08-06,2021-08-12,안장,640.0,112108.91
SPB-30564,2021-08-06,2021-12-28,기타 ,19380.0,2284929.98
SPB-46704,2021-08-06,2021-09-20,체인,5932.0,731900.0
SPB-35301,2021-08-06,2021-11-18,체인,557.0,62825.29
SPB-40557,2021-08-06,2021-08-08,체인,183.0,14527.02
SPB-40557,2021-08-06,2021-09-14,기타 ,1719.0,246297.86
SPB-42508,2021-08-06,2021-08-30,기타 ,193.0,22271.08
SPB-41590,2021-08-06,2021-09-18,기타 ,4864.0,567938.0800000001
SPB-48244,2021-08-06,2021-08-10,안장,63.0,8690.0
SPB-48244,2021-08-06,2021-08-10,안장,63.0,8690.0
SPB-55521,2021-08-06,2021-08-15,기타 ,2034.0,238100.0
SPB-55521,2021-08-06,2021-08-15,기타 ,2034.0,238100.0
SPB-35328,2021-08-06,2021-11-20,타이어 ,6096.0,664702.77
SPB-35328,2021-08-06,2021-11-20,타이어 ,6096.0,664702.77
SPB-48347,2021-08-06,2021-08-16,체인,1682.0,213470.0
SPB-48347,2021-08-06,2021-08-16,체인,1682.0,213470.0
SPB-34230,2021-08-06,2021-09-03,타이어 ,1458.0,180813.0
SPB-34230,2021-08-06,2021-09-03,타이어 ,1458.0,180813.0
SPB-33135,2021-08-07,2021-08-17,안장,557.0,67318.3
SPB-41817,2021-08-07,2021-09-13,타이어 ,2398.0,297156.84
SPB-34272,2021-08-07,2021-08-30,체인,678.0,111319.96
SPB-40149,2021-08-07,2021-08-16,타이어 ,1309.0,144228.80000000002
SPB-30944,2021-08-07,2021-10-02,기타 ,9379.0,1117918.52
SPB-31250,2021-08-07,2021-08-20,체인,1251.0,180849.81
SPB-50693,2021-08-07,2021-09-28,안장,10045.0,381361.19
SPB-33506,2021-08-07,2021-08-09,기타 ,229.0,29918.11
SPB-33506,2021-08-07,2021-08-09,기타 ,229.0,29918.11
SPB-48947,2021-08-07,2021-10-06,기타 ,8881.0,989130.0
SPB-53735,2021-08-07,2021-11-23,기타 ,17445.0,270630.64
SPB-55901,2021-08-07,2021-10-20,안장,14604.0,1564570.0
SPB-48607,2021-08-07,2021-09-14,기타 ,2985.0,290890.0
SPB-46905,2021-08-07,2021-10-14,안장,5174.0,569340.0
SPB-48044,2021-08-07,2021-08-28,안장,869.0,123560.0
SPB-46359,2021-08-07,2021-11-25,기타 ,6114.0,610120.0
SPB-46540,2021-08-07,2021-08-10,체인,153.0,14560.0
SPB-46984,2021-08-07,2021-08-25,안장,624.0,85170.0
SPB-32765,2021-08-07,2021-08-28,단말기,3171.0,395997.98999999993
SPB-51664,2021-08-07,2021-08-14,타이어 ,1377.0,108405.97
SPB-33443,2021-08-07,2021-08-09,체인,364.0,27286.72
SPB-33443,2021-08-07,2021-08-19,페달,150.0,7190.86
SPB-36936,2021-08-07,2021-08-14,체인,249.0,41384.31
SPB-31048,2021-08-07,2021-08-19,체인,196.0,27416.08
SPB-31048,2021-08-07,2021-08-19,체인,196.0,27416.08
SPB-32949,2021-08-07,2021-08-09,타이어 ,165.0,18573.02
SPB-34820,2021-08-07,2021-10-12,기타 ,633.0,39454.07000000001
SPB-34820,2021-08-07,2021-10-12,기타 ,633.0,39454.07000000001
SPB-45980,2021-08-07,2021-09-02,안장,1668.0,216730.0
SPB-44414,2021-08-07,2021-09-10,타이어 ,91.0,16085.61
SPB-46338,2021-08-07,2021-08-11,타이어 ,907.0,77240.0
SPB-40498,2021-08-07,2021-08-18,기타 ,147.0,22976.8
SPB-32098,2021-08-07,2021-08-09,페달,711.0,101823.11000000002
SPB-32098,2021-08-07,2021-08-09,페달,711.0,101823.11000000002
SPB-46350,2021-08-07,2021-11-24,타이어 ,5395.0,599570.0
SPB-33443,2021-08-07,2021-08-09,기타 ,364.0,27286.72
SPB-41888,2021-08-07,2021-08-13,안장,752.0,73155.07
SPB-41888,2021-08-07,2021-08-13,안장,752.0,73155.07
SPB-54934,2021-08-07,2021-08-30,타이어 ,1471.0,149260.0
SPB-31105,2021-08-07,2021-08-13,체인,1377.0,159941.24
SPB-32135,2021-08-07,2021-08-19,체인,910.0,133976.26
SPB-44321,2021-08-07,2021-08-09,안장,53.0,5519.53
SPB-32054,2021-08-07,2021-08-13,페달,343.0,45472.65
SPB-33519,2021-08-07,2021-09-19,기타 ,3552.0,520365.67
SPB-33241,2021-08-07,2021-09-19,안장,4802.0,521232.81000000006
SPB-54788,2021-08-07,2021-08-10,타이어 ,938.0,90600.0
SPB-48910,2021-08-07,2021-09-02,기타 ,5011.0,418260.0
SPB-33325,2021-08-07,2021-09-08,기타 ,6834.0,814866.03
SPB-48941,2021-08-07,2021-08-09,안장,223.0,35960.0
SPB-48934,2021-08-07,2021-08-16,안장,1092.0,105270.0
SPB-48934,2021-08-07,2021-08-16,안장,1092.0,105270.0
SPB-47352,2021-08-07,2021-12-24,타이어 ,78.0,9890.0
SPB-44269,2021-08-07,2021-10-03,기타 ,4200.0,482809.18000000005
SPB-44428,2021-08-07,2021-08-15,기타 ,1290.0,135462.75
SPB-52360,2021-08-07,2021-08-08,페달,86.0,9620.86
SPB-52360,2021-08-07,2021-08-08,페달,86.0,9620.86
SPB-40213,2021-08-07,2021-10-23,안장,7598.0,870025.96
SPB-31747,2021-08-07,2021-08-08,페달,58.0,5160.78
SPB-32711,2021-08-07,2021-09-22,타이어 ,8746.0,1079485.27
SPB-47989,2021-08-07,2021-08-16,안장,1102.0,170090.0
SPB-32041,2021-08-07,2021-09-01,기타 ,2154.0,224460.04
SPB-30598,2021-08-07,2021-08-19,체인,750.0,96994.47
SPB-48395,2021-08-07,2021-10-29,안장,1482.0,172550.0
SPB-43261,2021-08-07,2021-09-02,체인,604.0,86485.28
SPB-43261,2021-08-07,2021-09-02,페달,604.0,86485.28
SPB-47769,2021-08-07,2021-09-30,타이어 ,4109.0,431020.0
SPB-46516,2021-08-07,2021-09-30,체인,13304.0,1546490.0
SPB-32015,2021-08-07,2021-11-27,타이어 ,3328.0,373439.87
SPB-48935,2021-08-07,2021-12-27,페달,11153.0,1430290.0
SPB-36857,2021-08-07,2021-09-11,체인,1405.0,164616.1
SPB-38685,2021-08-07,2021-12-06,안장,6676.0,718851.38
SPB-38685,2021-08-07,2021-12-06,안장,6676.0,718851.38
SPB-30412,2021-08-07,2021-11-03,기타 ,2426.0,292528.8599999999
SPB-55777,2021-08-07,2021-08-13,타이어 ,636.0,79130.0
SPB-45625,2021-08-07,2021-09-22,타이어 ,2995.0,246570.0
SPB-31753,2021-08-07,2021-08-26,체인,1242.0,121023.71000000002
SPB-52621,2021-08-07,2021-08-16,체인,1881.0,225267.2
SPB-33276,2021-08-07,2021-10-17,타이어 ,1294.0,178352.41
SPB-53251,2021-08-07,2021-08-12,기타 ,1153.0,142832.06
SPB-45704,2021-08-07,2021-08-09,체인,335.0,46900.0
SPB-50003,2021-08-07,2021-09-23,기타 ,5280.0,626060.0
SPB-33743,2021-08-07,2021-10-14,기타 ,2320.0,280997.27
SPB-31152,2021-08-07,2021-08-21,안장,920.0,156891.30999999997
SPB-31152,2021-08-07,2021-08-21,안장,920.0,156891.30999999997
SPB-46989,2021-08-07,2021-08-22,안장,375.0,34770.0
SPB-46989,2021-08-07,2021-11-24,기타 ,728.0,38760.0
SPB-51445,2021-08-07,2021-09-16,체인,3415.0,439190.0
SPB-44149,2021-08-07,2021-09-12,체인,3942.0,518293.98
SPB-44149,2021-08-07,2021-09-12,체인,3942.0,518293.98
SPB-80311,2021-08-07,2021-08-26,기타 ,129.0,18620.0
SPB-80311,2021-08-07,2021-08-26,기타 ,129.0,18620.0
SPB-53893,2021-08-07,2021-08-28,안장,2886.0,204794.06
SPB-50042,2021-08-07,2021-09-13,기타 ,7915.0,280744.21
SPB-42005,2021-08-07,2021-09-01,안장,1452.0,179152.9
SPB-33059,2021-08-07,2021-09-20,기타 ,400.0,58553.3
SPB-33059,2021-08-07,2021-09-20,기타 ,400.0,58553.3
SPB-46304,2021-08-07,2021-08-22,안장,2585.0,276240.0
SPB-39171,2021-08-07,2021-12-21,체인,1627.0,128043.92
SPB-39171,2021-08-07,2021-12-21,체인,1627.0,128043.92
SPB-36006,2021-08-07,2021-12-23,체인,2874.0,318910.26
SPB-52969,2021-08-07,2021-12-25,기타 ,21205.0,2314634.47
SPB-52969,2021-08-07,2021-12-25,기타 ,21205.0,2314634.47
SPB-38658,2021-08-07,2021-09-27,타이어 ,477.0,69546.3
SPB-42491,2021-08-07,2021-10-22,기타 ,4695.0,692805.51
SPB-49069,2021-08-07,2021-10-10,타이어 ,15323.0,1811340.0
SPB-36406,2021-08-07,2021-10-25,기타 ,6144.0,700678.6699999999
SPB-36406,2021-08-07,2021-10-25,기타 ,6144.0,700678.6699999999
SPB-53170,2021-08-07,2021-09-03,타이어 ,4527.0,286622.73
SPB-53170,2021-08-07,2021-09-03,타이어 ,4527.0,286622.73
SPB-30026,2021-08-07,2021-10-03,안장,10207.0,1125242.6800000002
SPB-50234,2021-08-07,2021-08-12,체인,438.0,71954.66
SPB-41903,2021-08-07,2021-09-03,안장,795.0,126792.1
SPB-30580,2021-08-07,2021-08-11,체인,572.0,64172.2
SPB-30580,2021-08-07,2021-08-11,체인,572.0,64172.2
SPB-46356,2021-08-07,2021-08-14,기타 ,1240.0,116910.0
SPB-33855,2021-08-08,2021-10-30,타이어 ,2865.0,345812.55
SPB-33855,2021-08-08,2021-10-30,타이어 ,2865.0,345812.55
SPB-33322,2021-08-08,2021-08-14,체인,1118.0,159681.71000000002
SPB-55937,2021-08-08,2021-10-03,기타 ,12172.0,1468250.0
SPB-52990,2021-08-08,2021-10-01,기타 ,6522.0,871390.0
SPB-50403,2021-08-08,2021-08-09,안장,2.0,350.0
SPB-34664,2021-08-08,2021-08-10,안장,71.0,6377.17
SPB-37006,2021-08-08,2021-08-09,체인,21.0,2369.51
SPB-46598,2021-08-08,2021-08-16,체인,544.0,78360.0
SPB-46598,2021-08-08,2021-08-16,체인,544.0,78360.0
SPB-46598,2021-08-08,2021-08-30,페달,2383.0,312620.0
SPB-46598,2021-08-08,2021-08-30,페달,2383.0,312620.0
SPB-54725,2021-08-08,2021-09-03,타이어 ,3408.0,504750.0
SPB-54725,2021-08-08,2021-09-03,타이어 ,3408.0,504750.0
SPB-38283,2021-08-08,2021-10-30,기타 ,5832.0,799943.23
SPB-80276,2021-08-08,2021-09-17,타이어 ,391.0,38880.0
SPB-43886,2021-08-08,2021-08-19,기타 ,566.0,51001.38
SPB-43886,2021-08-08,2021-08-19,기타 ,566.0,51001.38
SPB-48714,2021-08-08,2021-10-19,기타 ,5469.0,608270.0
SPB-31990,2021-08-08,2021-08-09,타이어 ,32.0,7365.85
SPB-36570,2021-08-08,2021-12-10,기타 ,1787.0,141610.78
SPB-50820,2021-08-08,2021-09-10,기타 ,6886.0,419487.05
SPB-45047,2021-08-08,2021-10-01,타이어 ,4474.0,553480.0
SPB-54389,2021-08-08,2021-09-12,기타 ,7176.0,886640.0
SPB-33465,2021-08-08,2021-08-10,체인,149.0,15515.38
SPB-32112,2021-08-08,2021-10-07,기타 ,4129.0,444182.07
SPB-50241,2021-08-08,2021-08-10,타이어 ,260.0,36350.0
SPB-32110,2021-08-08,2021-09-13,기타 ,2467.0,311282.4799999999
SPB-50607,2021-08-08,2021-08-25,안장,3505.0,380103.24
SPB-50607,2021-08-08,2021-08-25,안장,3505.0,380103.24
SPB-35356,2021-08-08,2021-10-28,기타 ,2360.0,255262.87
SPB-35356,2021-08-08,2021-10-28,기타 ,2360.0,255262.87
SPB-48038,2021-08-08,2021-09-11,안장,5949.0,787630.0
SPB-48038,2021-08-08,2021-09-11,안장,5949.0,787630.0
SPB-49193,2021-08-08,2021-08-28,안장,5867.0,653980.0
SPB-49193,2021-08-08,2021-08-28,안장,5867.0,653980.0
SPB-54031,2021-08-08,2021-10-20,기타 ,15696.0,1952910.17
SPB-39060,2021-08-08,2021-08-10,기타 ,10.0,552.25
SPB-39060,2021-08-08,2021-08-10,기타 ,10.0,552.25
SPB-30624,2021-08-08,2021-08-18,기타 ,1753.0,179818.74
SPB-33629,2021-08-08,2021-10-26,페달,7275.0,890351.71
SPB-33629,2021-08-08,2021-08-26,기타 ,1002.0,132614.28999999998
SPB-43375,2021-08-08,2021-08-20,기타 ,1222.0,172349.49000000002
SPB-43375,2021-08-08,2021-08-20,기타 ,1222.0,172349.49000000002
SPB-38637,2021-08-08,2021-09-09,기타 ,2165.0,276522.36000000004
SPB-43486,2021-08-08,2021-09-11,기타 ,1200.0,132430.33000000002
SPB-42867,2021-08-08,2021-08-09,페달,19.0,2546.54
SPB-35608,2021-08-08,2021-08-16,체인,828.0,111523.28000000004
SPB-47445,2021-08-08,2021-08-13,타이어 ,78.0,14420.0
SPB-47445,2021-08-08,2021-08-11,기타 ,124.0,16250.0
SPB-43921,2021-08-08,2021-08-19,안장,1504.0,226659.12
SPB-43471,2021-08-08,2021-10-01,타이어 ,1411.0,143852.21
SPB-43471,2021-08-08,2021-10-01,타이어 ,1411.0,143852.21
SPB-53347,2021-08-08,2021-09-05,타이어 ,5222.0,675344.5
SPB-31605,2021-08-08,2021-09-16,체인,3012.0,340978.07
SPB-38765,2021-08-08,2021-08-26,기타 ,2096.0,283230.23000000004
SPB-36395,2021-08-08,2021-08-25,단말기,432.0,59026.36
SPB-32817,2021-08-08,2021-08-09,페달,119.0,12451.75
SPB-32817,2021-08-08,2021-08-09,페달,119.0,12451.75
SPB-32323,2021-08-08,2021-09-16,기타 ,4962.0,637954.5800000001
SPB-54778,2021-08-08,2021-11-01,안장,12409.0,1433350.0
SPB-33411,2021-08-08,2021-09-03,체인,3970.0,494746.46
SPB-42561,2021-08-08,2021-08-23,안장,591.0,68971.18000000001
SPB-32388,2021-08-08,2021-08-26,체인,1347.0,159280.74999999997
SPB-33617,2021-08-08,2021-08-13,체인,659.0,81259.15000000001
SPB-33617,2021-08-08,2021-08-13,체인,659.0,81259.15000000001
SPB-51293,2021-08-08,2021-09-05,타이어 ,6835.0,721338.4299999999
SPB-51293,2021-08-08,2021-09-05,타이어 ,6835.0,721338.4299999999
SPB-44532,2021-08-08,2021-08-31,안장,2560.0,319656.15
SPB-38583,2021-08-08,2021-08-28,기타 ,267.0,35086.34
SPB-40557,2021-08-08,2021-08-09,체인,10.0,1897.22
SPB-40557,2021-08-08,2021-08-13,페달,15.0,795.36
SPB-31217,2021-08-08,2021-09-15,기타 ,5777.0,709014.19
SPB-32412,2021-08-08,2021-10-13,타이어 ,3412.0,401774.34
SPB-47976,2021-08-08,2021-09-03,안장,8344.0,1008950.0
SPB-31747,2021-08-08,2021-09-18,체인,4930.0,636134.22
SPB-31747,2021-08-08,2021-08-10,페달,256.0,30537.290000000005
SPB-30352,2021-08-08,2021-08-23,페달,1490.0,154095.42
SPB-48775,2021-08-08,2021-08-25,안장,77.0,10350.0
